date,30_day_return
1981-09-28,-0.37055837563451777
1981-09-29,-0.31716906946264745
1981-09-30,-0.2939597315436241
1981-10-01,-0.28629579375848035
1981-10-02,-0.236241610738255
1981-10-05,-0.1556195965417868
1981-10-06,-0.10461538461538467
1981-10-07,-0.07784431137724546
1981-10-08,-0.025954198473282508
1981-10-09,-0.025796661608497806
1981-10-12,-0.04466858789625372
1981-10-13,-0.04466858789625372
1981-10-14,-0.15332428765264594
1981-10-15,-0.14933333333333332
1981-10-16,-0.11533052039381153
1981-10-19,-0.0854700854700855
1981-10-20,-0.005873715124816381
1981-10-21,-0.005873715124816381
1981-10-22,-0.018978102189781132
1981-10-23,-0.032496307237813826
1981-10-26,0.0
1981-10-27,0.047021943573667846
1981-10-28,0.10416666666666674
1981-10-29,0.12191103789126845
1981-10-30,0.12581699346405228
1981-11-02,0.11850649350649345
1981-11-03,0.170103092783505
1981-11-04,0.16520210896309306
1981-11-05,0.09219858156028371
1981-11-06,0.2627291242362526
1981-11-09,0.2681451612903225
1981-11-10,0.2149712092130518
1981-11-11,0.23574144486692017
1981-11-12,0.2775665399239542
1981-11-13,0.09666080843585223
1981-11-16,0.05119453924914685
1981-11-17,0.0807560137457044
1981-11-18,0.05519480519480524
1981-11-19,0.018808777429467183
1981-11-20,0.020249221183800792
1981-11-23,-0.05882352941176472
1981-11-24,-0.06485671191553544
1981-11-25,0.014423076923076872
1981-11-27,0.018808777429467183
1981-11-30,0.020667726550079424
1981-12-01,0.0
1981-12-02,-0.04579025110782853
1981-12-03,-0.057607090103397374
1981-12-04,-0.025297619047618958
1981-12-07,0.006106870229007688
1981-12-08,-0.013740458015267132
1981-12-09,-0.026946107784431073
1981-12-10,-0.05660377358490565
1981-12-11,-0.05139500734214375
1981-12-14,-0.09433962264150952
1981-12-15,-0.06821480406386082
1981-12-16,-0.013215859030836996
1981-12-17,0.0980392156862746
1981-12-18,0.27922077922077904
1981-12-21,0.21612903225806446
1981-12-22,0.21939586645469
1981-12-23,0.18483412322274884
1981-12-24,0.15999999999999992
1981-12-28,0.0714285714285714
1981-12-29,0.17307692307692313
1981-12-30,0.23863636363636376
1981-12-31,0.21303656597774268
1982-01-04,0.16615384615384632
1982-01-05,0.10769230769230753
1982-01-06,0.08549618320610675
1982-01-07,0.049679487179487225
1982-01-08,0.10483870967741948
1982-01-11,0.014218009478673022
1982-01-12,-0.04615384615384621
1982-01-13,-0.04049844236760114
1982-01-14,0.006230529595015799
1982-01-15,0.06656346749225994
1982-01-18,0.10031347962382453
1982-01-19,0.04580152671755733
1982-01-20,0.05918057663125942
1982-01-21,0.10061919504643946
1982-01-22,0.09999999999999987
1982-01-25,0.06769230769230772
1982-01-26,0.034055727554179516
1982-01-27,0.07692307692307687
1982-01-28,0.08099688473520272
1982-01-29,0.044642857142857206
1982-02-01,-0.04670329670329676
1982-02-02,-0.1142131979695431
1982-02-03,-0.07427055702917762
1982-02-04,-0.11212516297262076
1982-02-05,-0.09200000000000008
1982-02-08,-0.15384615384615385
1982-02-09,-0.11388888888888893
1982-02-10,-0.11748633879781412
1982-02-11,-0.1638269986893841
1982-02-12,-0.15334207077326345
1982-02-16,-0.16490765171503974
1982-02-17,-0.10833333333333339
1982-02-18,-0.0857946554149085
1982-02-19,-0.013740458015267132
1982-02-22,-0.0686131386861315
1982-02-23,-0.02024922118380057
1982-02-24,0.020967741935483897
1982-02-25,0.02110389610389607
1982-02-26,-0.026315789473684292
1982-03-01,-0.08127721335268512
1982-03-02,-0.09829059829059839
1982-03-03,-0.0759124087591242
1982-03-04,-0.11174785100286533
1982-03-05,-0.19409282700421937
1982-03-08,-0.21118881118881117
1982-03-09,-0.1801152737752162
1982-03-10,-0.16167664670658677
1982-03-11,-0.16666666666666663
1982-03-12,-0.24207492795389052
1982-03-15,-0.25783475783475784
1982-03-16,-0.26224783861671475
1982-03-17,-0.30229226361031514
1982-03-18,-0.24641833810888247
1982-03-19,-0.15859030837004406
1982-03-22,-0.09544787077826711
1982-03-23,-0.048589341692789945
1982-03-24,-0.10188087774294674
1982-03-25,-0.11919504643962853
1982-03-26,-0.12225705329153602
1982-03-29,-0.11300309597523228
1982-03-30,-0.08056872037914686
1982-03-31,-0.09345794392523354
1982-04-01,-0.058461538461538565
1982-04-02,-0.052631578947368474
1982-04-05,-0.040752351097178674
1982-04-06,-0.03497615262321141
1982-04-07,-0.05371248025276454
1982-04-08,-0.04133545310015896
1982-04-12,-0.0476947535771064
1982-04-13,-0.12954186413902047
1982-04-14,-0.12164296998420221
1982-04-15,-0.1090047393364928
1982-04-16,-0.06129032258064515
1982-04-19,-0.00698080279232105
1982-04-20,-0.037234042553191404
1982-04-21,-0.0527240773286467
1982-04-22,-0.0535714285714286
1982-04-23,-0.0535714285714286
1982-04-26,0.0323193916349811
1982-04-27,0.009596928982725572
1982-04-28,-0.015625
1982-04-29,0.03490759753593431
1982-04-30,-0.034220532319391705
1982-05-03,-0.082024432809773
1982-05-04,-0.11850649350649356
1982-05-05,-0.12026359143327836
1982-05-06,-0.038394415357766
1982-05-07,-0.01581722319859402
1982-05-10,-0.016071428571428514
1982-05-11,-0.0680628272251308
1982-05-12,-0.10481099656357395
1982-05-13,-0.09621993127147765
1982-05-14,-0.17647058823529405
1982-05-17,-0.1895424836601307
1982-05-18,-0.20424836601307184
1982-05-19,-0.20593080724876434
1982-05-20,-0.1869782971619366
1982-05-21,-0.18573797678275294
1982-05-24,-0.1719532554257096
1982-05-25,-0.09981851179673329
1982-05-26,-0.11690647482014382
1982-05-27,-0.14539007092198575
1982-05-28,-0.17182130584192445
1982-06-01,-0.1669595782073814
1982-06-02,-0.11233885819521183
1982-06-03,-0.13729128014842307
1982-06-04,-0.1452830188679245
1982-06-07,-0.1452830188679245
1982-06-08,-0.17495395948434622
1982-06-09,-0.16539923954372626
1982-06-10,-0.11904761904761907
1982-06-11,-0.08531746031746024
1982-06-14,-0.09251968503937003
1982-06-15,-0.12357414448669202
1982-06-16,-0.151012891344383
1982-06-17,-0.151685393258427
1982-06-18,-0.1941923774954628
1982-06-21,-0.20714285714285707
1982-06-22,-0.16333938294010886
1982-06-23,-0.1123595505617978
1982-06-24,-0.09021113243762002
1982-06-25,-0.13117870722433467
1982-06-28,-0.10119047619047616
1982-06-29,-0.11491935483870963
1982-06-30,-0.09856262833675566
1982-07-01,-0.0975103734439835
1982-07-02,-0.1498973305954826
1982-07-06,-0.19348268839103855
1982-07-07,-0.20161290322580638
1982-07-08,-0.2358870967741935
1982-07-09,-0.2016293279022403
1982-07-12,-0.1680497925311204
1982-07-13,-0.11618257261410792
1982-07-14,-0.09071729957805907
1982-07-15,-0.08921161825726143
1982-07-16,-0.017204301075268824
1982-07-19,0.017660044150110465
1982-07-20,0.08388520971302427
1982-07-21,0.0959821428571428
1982-07-22,0.1298405466970387
1982-07-23,0.09684684684684686
1982-07-26,0.00867678958785234
1982-07-27,0.00867678958785234
1982-07-28,-0.03687635574837311
1982-07-29,0.0
1982-07-30,0.026490066225165476
1982-08-02,0.07657657657657668
1982-08-03,0.009009009009008917
1982-08-04,-0.03687635574837311
1982-08-05,-0.10126582278481011
1982-08-06,-0.10970464135021085
1982-08-09,-0.06783369803063455
1982-08-10,0.0
1982-08-11,0.04100227790432798
1982-08-12,0.03189066059225509
1982-08-13,0.04137931034482767
1982-08-16,0.11352657004830924
1982-08-17,0.23989898989898983
1982-08-18,0.23989898989898983
1982-08-19,0.3087071240105539
1982-08-20,0.29591836734693877
1982-08-23,0.3216957605985038
1982-08-24,0.30516431924882625
1982-08-25,0.3781902552204177
1982-08-26,0.39407744874715256
1982-08-27,0.2735229759299782
1982-08-30,0.27982646420824286
1982-08-31,0.2627291242362526
1982-09-01,0.2281059063136457
1982-09-02,0.2681451612903225
1982-09-03,0.299794661190965
1982-09-07,0.28817204301075283
1982-09-08,0.33333333333333326
1982-09-09,0.36711711711711703
1982-09-10,0.3535791757049891
1982-09-13,0.3526881720430106
1982-09-14,0.35983263598326354
1982-09-15,0.4419642857142858
1982-09-16,0.40540540540540526
1982-09-17,0.43661971830985924
1982-09-20,0.4597156398104265
1982-09-21,0.476525821596244
1982-09-22,0.426048565121413
1982-09-23,0.4135667396061271
1982-09-24,0.3774834437086092
1982-09-27,0.3774834437086092
1982-09-28,0.3731019522776571
1982-09-29,0.28920570264765777
1982-09-30,0.28105906313645623
1982-10-01,0.286290322580645
1982-10-04,0.2716535433070868
1982-10-05,0.2264150943396228
1982-10-06,0.2553956834532376
1982-10-07,0.26936026936026924
1982-10-08,0.32352941176470607
1982-10-11,0.4209621993127146
1982-10-12,0.35762711864406804
1982-10-13,0.30645161290322576
1982-10-14,0.3499170812603649
1982-10-15,0.26073131955484885
1982-10-18,0.27962085308056883
1982-10-19,0.38063439065108495
1982-10-20,0.4096774193548387
1982-10-21,0.4761120263591434
1982-10-22,0.4294871794871795
1982-10-25,0.33545310015898266
1982-10-26,0.29846153846153856
1982-10-27,0.3405572755417956
1982-10-28,0.3878205128205128
1982-10-29,0.42810457516339895
1982-11-01,0.4967532467532467
1982-11-02,0.5675675675675675
1982-11-03,0.6408668730650153
1982-11-04,0.653250773993808
1982-11-05,0.6634615384615385
1982-11-08,0.5945512820512822
1982-11-09,0.6255924170616116
1982-11-10,0.6872037914691946
1982-11-11,0.807631160572337
1982-11-12,0.7492163009404391
1982-11-15,0.6873065015479876
1982-11-16,0.5907692307692307
1982-11-17,0.5487106017191976
1982-11-18,0.4336870026525199
1982-11-19,0.3135802469135802
1982-11-22,0.17170495767835559
1982-11-23,0.24219725343320841
1982-11-24,0.25555555555555554
1982-11-26,0.2272727272727273
1982-11-29,0.25472887767969743
1982-11-30,0.35679012345679006
1982-12-01,0.35429262394195904
1982-12-02,0.2814645308924484
1982-12-03,0.2209821428571428
1982-12-06,0.2948430493273544
1982-12-07,0.38928571428571423
1982-12-08,0.3530805687203791
1982-12-09,0.25404157043879905
1982-12-10,0.16397228637413397
1982-12-13,0.12814645308924466
1982-12-14,0.06073752711496749
1982-12-15,-0.012170385395537497
1982-12-16,-0.06509433962264155
1982-12-17,-0.028089887640449507
1982-12-20,-0.0038535645472060898
1982-12-21,0.048241206030150696
1982-12-22,0.04275996112730818
1982-12-23,0.03277153558052426
1982-12-27,-0.0070360598065083435
1982-12-28,0.0035842293906809264
1982-12-29,-0.008256880733944927
1982-12-30,0.0
1982-12-31,-0.04810360777058276
1983-01-03,-0.09158186864014806
1983-01-04,-0.02443609022556381
1983-01-05,0.07636738906088758
1983-01-06,0.009045226130653283
1983-01-07,-0.06784660766961659
1983-01-10,-0.00800800800800805
1983-01-11,0.009045226130653283
1983-01-12,-0.035486806187443154
1983-01-13,-0.0535714285714286
1983-01-14,0.015178571428571264
1983-01-17,0.07495429616087756
1983-01-18,-0.0043290043290042934
1983-01-19,-0.006855184233076184
1983-01-20,0.1278458844133099
1983-01-21,0.18600368324125216
1983-01-24,0.2053571428571428
1983-01-25,0.27991886409736333
1983-01-26,0.34355828220858897
1983-01-27,0.44147843942505127
1983-01-28,0.42583249243188726
1983-01-31,0.3574181117533719
1983-02-01,0.3916827852998066
1983-02-02,0.4161073825503354
1983-02-03,0.43336439888164
1983-02-04,0.37443336355394385
1983-02-07,0.2896368467670505
1983-02-08,0.2883928571428571
1983-02-09,0.3469010175763183
1983-02-10,0.4999999999999998
1983-02-11,0.5578231292517006
1983-02-14,0.6232179226069245
1983-02-15,0.5067437379576107
1983-02-16,0.4707574304889741
1983-02-17,0.5099601593625498
1983-02-18,0.6497890295358653
1983-02-22,0.6175580221997983
1983-02-23,0.6085657370517927
1983-02-24,0.5650943396226416
1983-02-25,0.519811320754717
1983-02-28,0.382585751978892
1983-03-01,0.3588435374149661
1983-03-02,0.40086956521739125
1983-03-03,0.3451251078515962
1983-03-04,0.19409937888198758
1983-03-07,0.170807453416149
1983-03-08,0.20246913580246928
1983-03-09,0.1917591125198097
1983-03-10,0.1278538812785388
1983-03-11,0.040598290598290676
1983-03-14,0.009200283085633476
1983-03-15,0.02696948190205828
1983-03-16,0.005559416261292638
1983-03-17,-0.01083276912660791
1983-03-18,-0.03641092327698303
1983-03-21,0.0
1983-03-22,0.0535714285714286
1983-03-23,0.012474012474012364
1983-03-24,0.02060439560439553
1983-03-25,-0.04190844616376521
1983-03-28,-0.08608858390517782
1983-03-29,-0.05395232120451687
1983-03-30,-0.024936061381074293
1983-03-31,-0.05084745762711862
1983-04-04,-0.06530343007915584
1983-04-05,-0.11061381074168808
1983-04-06,-0.13973799126637554
1983-04-07,-0.15417956656346754
1983-04-08,-0.1820373719107896
1983-04-11,-0.10986964618249528
1983-04-12,-0.06806615776081437
1983-04-13,-0.051314142678347885
1983-04-14,-0.03724394785847307
1983-04-15,0.011545862732520895
1983-04-18,0.053315994798439625
1983-04-19,0.06299734748010621
1983-04-20,0.19438740588637904
1983-04-21,0.1914893617021276
1983-04-22,0.18623481781376539
1983-04-25,0.14715947980835042
1983-04-26,0.2082748948106592
1983-04-27,0.17899101589495503
1983-04-28,0.19073946095369743
1983-04-29,0.19096509240246395
1983-05-02,0.13967611336032393
1983-05-03,0.10224274406332445
1983-05-04,0.1571056062581484
1983-05-05,0.29431895961670085
1983-05-06,0.27860026917900393
1983-05-09,0.26110363391655445
1983-05-10,0.2880546075085326
1983-05-11,0.21949602122015932
1983-05-12,0.19475409836065571
1983-05-13,0.25755494505494503
1983-05-16,0.2582921665490472
1983-05-17,0.2854061826024441
1983-05-18,0.3118201595358956
1983-05-19,0.3660322108345533
1983-05-20,0.44436256448047184
1983-05-23,0.3821478382147838
1983-05-24,0.42320819112627994
1983-05-25,0.3641160949868074
1983-05-26,0.3191489361702129
1983-05-27,0.2974001268230817
1983-05-31,0.2283950617283952
1983-06-01,0.24953212726138485
1983-06-02,0.15530085959885387
1983-06-03,0.1802455357142856
1983-06-06,0.23037542662116017
1983-06-07,0.24701670644391394
1983-06-08,0.19791062100986645
1983-06-09,0.20222743259085574
1983-06-10,0.18514219384793962
1983-06-13,0.13390804597701167
1983-06-14,0.14268798105387814
1983-06-15,0.12148414123279472
1983-06-16,0.111549295774648
1983-06-17,0.022739291380222015
1983-06-20,-0.03210526315789475
1983-06-21,-0.011739594450373536
1983-06-22,0.011658717541070285
1983-06-23,0.004893964110929794
1983-06-24,0.007135016465422694
1983-06-27,-0.05188421627525941
1983-06-28,-0.09422321929332578
1983-06-29,-0.05313199105145405
1983-06-30,-0.06854615809839693
1983-07-01,-0.09056806002143625
1983-07-05,-0.16938775510204085
1983-07-06,-0.1760847628657921
1983-07-07,-0.22733812949640286
1983-07-08,-0.2292069632495165
1983-07-11,-0.199902248289345
1983-07-12,-0.2189638318670577
1983-07-13,-0.2015075376884422
1983-07-14,-0.20868696954568144
1983-07-15,-0.24156746031746024
1983-07-18,-0.27895981087470445
1983-07-19,-0.3028201571890893
1983-07-20,-0.3196172248803828
1983-07-21,-0.27567829457364346
1983-07-22,-0.264748902974159
1983-07-25,-0.27228207639569046
1983-07-26,-0.3167764825139382
1983-07-27,-0.35284974093264254
1983-07-28,-0.3745997865528282
1983-07-29,-0.3907754688291941
1983-08-01,-0.3852119958634953
1983-08-02,-0.3556280587275694
1983-08-03,-0.3509719222462203
1983-08-04,-0.3996856993190152
1983-08-05,-0.36850649350649345
1983-08-08,-0.36130790190735695
1983-08-09,-0.3173963133640554
1983-08-10,-0.2693498452012385
1983-08-11,-0.3130537507383343
1983-08-12,-0.314540059347181
1983-08-15,-0.3017088980553918
1983-08-16,-0.2831695331695332
1983-08-17,-0.3006736068585426
1983-08-18,-0.2830540037243947
1983-08-19,-0.2703889585947302
1983-08-22,-0.2919975565058033
1983-08-23,-0.3122653316645807
1983-08-24,-0.3436123348017621
1983-08-25,-0.3369085173501577
1983-08-26,-0.3041203400915632
1983-08-29,-0.29377049180327863
1983-08-30,-0.24867374005305032
1983-08-31,-0.09704641350210974
1983-09-01,-0.1618729096989967
1983-09-02,-0.1312997347480105
1983-09-06,-0.08681022880215361
1983-09-07,-0.11498516320474772
1983-09-08,-0.12409927942353882
1983-09-09,-0.0989761092150171
1983-09-12,-0.12146422628951747
1983-09-13,-0.0723296888141296
1983-09-14,-0.08016877637130793
1983-09-15,-0.13643926788685523
1983-09-16,-0.1169284467713787
1983-09-19,-0.054841473864610135
1983-09-20,-0.0554607508532422
1983-09-21,-0.08354430379746824
1983-09-22,-0.05084745762711862
1983-09-26,-0.26311263972484955
1983-09-27,-0.2987012987012987
1983-09-28,-0.3350210970464135
1983-09-29,-0.3281919451585261
1983-09-30,-0.3021015761821366
1983-10-03,-0.3099567099567101
1983-10-04,-0.3224419604471196
1983-10-05,-0.3313201035375324
1983-10-06,-0.3020928116469517
1983-10-07,-0.326941514860978
1983-10-10,-0.35204567078972415
1983-10-11,-0.3721804511278195
1983-10-12,-0.3240482822655525
1983-10-13,-0.3000882612533098
1983-10-14,-0.38940809968847345
1983-10-17,-0.4221867517956903
1983-10-18,-0.4900763358778626
1983-10-19,-0.453942520265291
1983-10-20,-0.4115674769488684
1983-10-21,-0.3738574040219378
1983-10-24,-0.31060606060606055
1983-10-25,-0.30681818181818177
1983-10-26,-0.370806890299184
1983-10-27,-0.33211009174311923
1983-10-28,-0.3063583815028903
1983-10-31,-0.22924901185770752
1983-11-01,-0.28105167724388036
1983-11-02,-0.2682926829268293
1983-11-03,-0.30570902394106825
1983-11-04,-0.35
1983-11-07,-0.15519253208868133
1983-11-08,-0.23950617283950615
1983-11-09,-0.15862944162436543
1983-11-10,-0.13647959183673475
1983-11-11,-0.13550815558343776
1983-11-14,-0.14554579673776658
1983-11-15,-0.1357868020304569
1983-11-16,-0.11096774193548387
1983-11-17,-0.07822685788787487
1983-11-18,0.012820512820512775
1983-11-21,0.08810572687224671
1983-11-22,0.10928143712574845
1983-11-23,-0.03571428571428581
1983-11-25,-0.10844892812105922
1983-11-28,-0.07653061224489788
1983-11-29,-0.0124309392265195
1983-11-30,0.05089820359281427
1983-12-01,-0.05802968960863697
1983-12-02,-0.024216524216524093
1983-12-05,0.02481751824817513
1983-12-06,-0.028846153846153855
1983-12-07,-0.010928961748633781
1983-12-08,0.06772334293948123
1983-12-09,0.02335164835164827
1983-12-12,0.029166666666666785
1983-12-13,-0.0064102564102563875
1983-12-14,0.015132408575031508
1983-12-15,0.03703703703703698
1983-12-16,0.1312997347480107
1983-12-19,0.13598901098901095
1983-12-20,0.11187845303867405
1983-12-21,0.357142857142857
1983-12-22,0.2865761689291102
1983-12-23,0.2525849335302808
1983-12-27,0.23802612481857754
1983-12-28,0.26578560939794427
1983-12-29,0.233480176211454
1983-12-30,0.21915820029027588
1984-01-03,0.2489391796322491
1984-01-04,0.3516174402250354
1984-01-05,0.31443994601889336
1984-01-06,0.29014844804318485
1984-01-09,0.2891737891737891
1984-01-10,0.3465346534653466
1984-01-11,0.3328729281767955
1984-01-12,0.3440559440559443
1984-01-13,0.3376068376068375
1984-01-16,0.37679083094555876
1984-01-17,0.4394160583941604
1984-01-18,0.4116809116809117
1984-01-19,0.41301272984441306
1984-01-20,0.36187845303867383
1984-01-23,0.34278002699055343
1984-01-24,0.26040268456375837
1984-01-25,0.2564102564102564
1984-01-26,0.22838709677419367
1984-01-27,0.11925465838509308
1984-01-30,0.015476190476190421
1984-01-31,0.0
1984-02-01,0.025392986698911768
1984-02-02,0.06459627329192541
1984-02-03,0.009569377990430672
1984-02-06,-0.060961313012895646
1984-02-07,-0.02004716981132082
1984-02-08,-0.060961313012895646
1984-02-09,-0.05568445475638051
1984-02-10,0.0
1984-02-13,-0.004761904761904856
1984-02-14,0.0
1984-02-15,-0.0988553590010407
1984-02-16,-0.10266940451745377
1984-02-17,-0.09832635983263605
1984-02-21,-0.0044198895027623974
1984-02-22,-0.008403361344537896
1984-02-23,-0.040414507772020714
1984-02-24,-0.027055150884495394
1984-02-27,-0.008519701810436597
1984-02-28,-0.08532778355879289
1984-02-29,-0.08215010141987822
1984-03-01,-0.06054490413723501
1984-03-02,-0.06006006006006015
1984-03-05,-0.06490872210953336
1984-03-06,-0.10854271356783918
1984-03-07,-0.02768903088391894
1984-03-08,-0.00537056928034374
1984-03-09,-0.04516806722689093
1984-03-12,0.04772475027746936
1984-03-13,0.09144196951934358
1984-03-14,0.07620164126611972
1984-03-15,0.08726415094339623
1984-03-16,0.0711785297549592
1984-03-19,0.07227488151658767
1984-03-20,0.1186017478152308
1984-03-21,0.07821901323706393
1984-03-22,0.09737827715355807
1984-03-23,0.07985257985257999
1984-03-26,0.055952380952380976
1984-03-27,0.031100478468899517
1984-03-28,-0.0045300113250282825
1984-03-29,0.009237875288683695
1984-03-30,-0.0240274599542335
1984-04-02,-0.0058004640371229765
1984-04-03,-0.04328523862375144
1984-04-04,-0.10593220338983045
1984-04-05,-0.10259179265658758
1984-04-06,-0.1336898395721925
1984-04-09,-0.1299677765843179
1984-04-10,-0.029579067121729308
1984-04-11,-0.06740331491712703
1984-04-12,-0.047261009667024734
1984-04-13,-0.055378061767838105
1984-04-16,-0.018438177874186668
1984-04-17,0.068771138669673
1984-04-18,0.056955093099671394
1984-04-19,0.05183585313174954
1984-04-23,0.07590759075907605
1984-04-24,0.018008474576271194
1984-04-25,0.022556390977443552
1984-04-26,0.11655773420479298
1984-04-27,0.12581344902386116
1984-04-30,0.1775599128540304
1984-05-01,0.2662983425414365
1984-05-02,0.2689732142857142
1984-05-03,0.2165178571428572
1984-05-04,0.1808873720136519
1984-05-07,0.2207053469852105
1984-05-08,0.2773393461104847
1984-05-09,0.32482598607888624
1984-05-10,0.2992036405005687
1984-05-11,0.27116704805492
1984-05-14,0.2778429073856976
1984-05-15,0.2823803967327887
1984-05-16,0.2192575406032482
1984-05-17,0.18957345971563977
1984-05-18,0.2334536702767751
1984-05-21,0.35679012345679006
1984-05-22,0.3135802469135802
1984-05-23,0.22274325908558024
1984-05-24,0.19905213270142164
1984-05-25,0.1465614430665163
1984-05-29,0.14092446448703488
1984-05-30,0.10386740331491717
1984-05-31,0.06751054852320681
1984-06-01,0.08497409326424865
1984-06-04,0.04825462012320325
1984-06-05,-0.017382413087934534
1984-06-06,0.03954214360041619
1984-06-07,0.0409663865546217
1984-06-08,-0.03804878048780491
